Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_473,473,4,0,0,0,0,0,1.500,0.000,1.500,0.117,473,51.079,42.331,0,0.328,0.451,0.181,0.352,0.137,3966.760,4917.531,2855.251,4341.970,762.594
Track_474,474,4,0,0,0,0,0,1.500,0.000,1.500,0.205,474,38.848,41.681,0,0.432,0.558,0.307,0.432,0.126,3802.515,4476.604,2336.170,4359.420,861.698
Track_475,475,3,0,0,0,0,0,1.000,0.000,1.000,0.377,475,27.040,42.139,0,0.534,0.603,0.465,0.603,0.097,3388.841,3731.008,3089.659,3345.858,263.588
Track_476,476,3,0,0,0,0,0,1.000,0.000,1.000,0.415,476,40.525,42.368,0,0.478,0.550,0.405,0.550,0.102,3662.822,4072.894,3350.714,3564.858,302.857
Track_477,477,4,0,0,0,0,0,1.500,0.000,1.500,0.159,477,10.983,42.799,0,0.191,0.275,0.140,0.159,0.073,3651.263,3744.298,3553.343,3700.564,75.245
Track_480,480,2,0,0,0,0,0,0.500,1.000,1.500,0.098,480,29.682,46.349,0,0.196,0.196,0.196,0.196,NaN,4002.014,4119.162,3884.866,4119.162,117.148
Track_482,482,2,0,0,0,0,0,0.500,1.000,1.500,0.108,482,55.188,54.702,0,0.216,0.216,0.216,0.216,NaN,2858.436,3688.135,2028.736,3688.135,829.700
Track_483,483,3,0,0,0,0,0,1.000,1.000,2.000,0.447,483,48.008,12.494,0,0.553,0.700,0.406,0.700,0.207,2708.588,3015.597,2298.280,2811.888,301.816
Track_484,484,2,0,0,0,0,0,0.500,1.000,1.500,0.095,484,31.523,13.744,0,0.191,0.191,0.191,0.191,NaN,2356.773,2380.417,2333.129,2380.417,23.644
Track_485,485,2,0,0,0,0,0,0.500,1.500,2.000,0.200,485,16.489,21.867,0,0.400,0.400,0.400,0.400,NaN,3283.385,3450.281,3116.490,3450.281,166.895
Track_486,486,2,0,0,0,0,0,0.500,1.500,2.000,0.122,486,13.962,27.247,0,0.243,0.243,0.243,0.243,NaN,2742.789,2879.667,2605.911,2879.667,136.878
Track_487,487,2,0,0,0,0,0,0.500,1.500,2.000,0.084,487,0.512,2.847,0,0.168,0.168,0.168,0.168,NaN,2431.213,2505.696,2356.729,2505.696,74.483
Track_488,488,2,0,0,0,0,0,0.500,3.000,3.500,0.185,488,44.525,42.054,0,0.369,0.369,0.369,0.369,NaN,2068.466,2095.316,2041.615,2095.316,26.850
Track_489,489,2,0,0,0,0,0,0.500,3.000,3.500,0.238,489,51.354,23.936,0,0.475,0.475,0.475,0.475,NaN,4935.426,5038.117,4832.734,5038.117,102.692
Track_490,490,5,0,0,0,0,0,2.000,4.000,6.000,0.080,490,46.447,46.991,0,0.165,0.318,0.062,0.175,0.112,3522.180,4047.090,2762.917,3862.545,512.570
Track_491,491,28,0,0,0,0,0,13.500,4.000,17.500,1.619,491,45.617,54.302,0,0.295,0.906,0.042,0.269,0.173,3457.671,4143.719,2808.595,3540.430,378.097
Track_492,492,5,0,0,0,0,0,2.000,4.000,6.000,0.782,492,29.953,50.371,0,0.512,0.842,0.254,0.641,0.278,4101.146,4865.228,3501.320,3919.360,490.399
Track_494,494,154,0,0,0,0,0,76.500,4.000,80.500,1.629,494,40.678,12.778,0,0.286,0.769,0.004,0.254,0.177,4240.851,5633.875,3339.089,4226.312,442.548
Track_495,495,2,0,0,0,0,0,0.500,4.000,4.500,0.115,495,11.611,10.020,0,0.230,0.230,0.230,0.230,NaN,2792.320,3039.926,2544.715,3039.926,247.605
Track_496,496,77,0,0,0,0,0,38.000,4.000,42.000,0.657,496,49.006,9.844,0,0.192,0.637,0.007,0.144,0.156,6189.562,7859.122,2823.731,6618.149,1251.559
Track_498,498,18,0,0,0,0,0,8.500,4.000,12.500,0.587,498,23.325,2.597,0,0.309,0.653,0.047,0.264,0.171,4379.784,6861.026,2433.129,4043.298,1290.209
Track_499,499,6,0,0,0,0,0,2.500,4.000,6.500,0.262,499,5.515,15.236,0,0.501,0.907,0.178,0.466,0.261,3428.902,4319.586,2401.115,3665.134,585.732
Track_500,500,10,0,0,0,0,0,4.500,4.000,8.500,0.235,500,35.668,14.340,0,0.226,0.661,0.034,0.133,0.223,3982.899,4722.234,2520.232,4436.131,714.824
Track_501,501,5,0,0,0,0,0,2.000,4.000,6.000,0.303,501,16.365,21.803,0,0.250,0.385,0.175,0.250,0.096,3323.398,4048.871,2221.165,3182.403,669.001
Track_502,502,22,0,0,0,0,0,10.500,4.500,15.000,0.442,502,39.941,42.560,0,0.296,0.729,0.021,0.251,0.196,4513.371,5434.344,3893.664,4547.626,395.911
Track_503,503,3,0,0,0,0,0,1.000,4.500,5.500,0.351,503,44.391,41.928,0,0.466,0.693,0.239,0.693,0.321,2974.452,3371.003,2485.245,3067.108,367.497
Track_504,504,57,0,0,0,0,0,28.000,4.500,32.500,1.974,504,48.831,51.539,0,0.301,0.833,0.020,0.269,0.193,4781.119,7606.906,2847.960,4155.472,1516.739
Track_505,505,18,0,0,0,0,0,8.500,4.500,13.000,0.925,505,25.331,54.069,0,0.352,0.823,0.124,0.292,0.212,3537.496,3971.171,2895.073,3530.845,284.333
Track_506,506,10,0,0,0,0,0,4.500,4.500,9.000,0.717,506,41.230,54.568,0,0.318,0.596,0.137,0.294,0.139,3893.359,4916.985,3142.018,3931.076,527.035
Track_507,507,4,0,0,0,0,0,1.500,4.500,6.000,0.120,507,45.059,48.404,0,0.254,0.380,0.176,0.205,0.110,4226.143,4866.545,3021.645,4679.732,720.917
Track_508,508,25,0,0,0,0,0,12.000,4.500,16.500,0.444,508,3.808,48.449,0,0.290,0.547,0.058,0.276,0.122,4830.716,8430.016,2582.537,3422.155,2023.832
Track_509,509,30,0,0,0,0,0,14.500,4.500,19.000,0.296,509,19.829,50.915,0,0.203,0.522,0.026,0.199,0.139,3410.325,4628.194,2024.286,3486.561,667.016
Track_510,510,7,0,0,0,0,0,3.000,4.500,7.500,0.398,510,44.455,1.669,0,0.410,0.766,0.119,0.419,0.250,3176.327,3587.952,2903.845,3084.905,217.444
Track_511,511,17,0,0,0,0,0,8.000,4.500,12.500,0.715,511,44.658,2.277,0,0.329,0.590,0.044,0.329,0.172,4397.279,6732.601,2654.445,4425.306,1340.830
Track_512,512,7,0,0,0,0,0,3.000,4.500,7.500,0.631,512,51.658,7.852,0,0.230,0.459,0.045,0.268,0.149,3290.612,4050.415,2715.503,3264.567,375.728
Track_513,513,3,0,0,0,0,0,1.000,4.500,5.500,0.183,513,4.563,23.607,0,0.229,0.299,0.159,0.299,0.099,3281.939,3624.798,2730.360,3490.658,393.851
Track_514,514,7,0,0,0,0,0,3.000,4.500,7.500,0.155,514,28.046,26.485,0,0.231,0.356,0.100,0.264,0.088,4637.744,6900.462,3355.103,4459.787,1116.462
Track_515,515,136,0,0,0,0,0,67.500,4.500,72.000,2.793,515,27.284,13.584,0,0.224,0.838,0.013,0.163,0.186,4335.765,5371.277,2702.579,4369.077,453.838
Track_516,516,2,0,0,0,0,0,0.500,4.500,5.000,0.466,516,48.221,17.506,0,0.932,0.932,0.932,0.932,NaN,2555.453,2783.148,2327.757,2783.148,227.696
Track_517,517,7,0,0,0,0,0,3.000,4.500,7.500,0.465,517,42.577,17.084,0,0.370,0.610,0.166,0.423,0.206,3731.743,4543.524,2059.697,3662.682,804.078
Track_518,518,2,0,0,0,0,0,0.500,0.000,0.500,0.085,518,43.828,53.726,0,0.170,0.170,0.170,0.170,NaN,3412.752,3498.750,3326.754,3498.750,85.998
Track_519,519,2,0,0,0,0,0,0.500,0.000,0.500,0.069,519,52.696,54.843,0,0.137,0.137,0.137,0.137,NaN,2831.368,2951.437,2711.300,2951.437,120.068
Track_520,520,2,0,0,0,0,0,0.500,0.000,0.500,0.121,520,14.392,54.542,0,0.241,0.241,0.241,0.241,NaN,2793.034,3183.326,2402.742,3183.326,390.292
Track_521,521,2,0,0,0,0,0,0.500,0.000,0.500,0.216,521,43.956,55.188,0,0.432,0.432,0.432,0.432,NaN,3268.048,3778.856,2757.240,3778.856,510.808
Track_522,522,2,0,0,0,0,0,0.500,0.000,0.500,0.187,522,42.503,46.737,0,0.373,0.373,0.373,0.373,NaN,3659.578,3908.874,3410.282,3908.874,249.296
Track_523,523,2,0,0,0,0,0,0.500,0.000,0.500,0.394,523,34.293,45.213,0,0.789,0.789,0.789,0.789,NaN,3810.576,3960.228,3660.925,3960.228,149.652
Track_524,524,2,0,0,0,0,0,0.500,0.000,0.500,0.079,524,20.453,49.372,0,0.158,0.158,0.158,0.158,NaN,3332.712,3337.681,3327.743,3337.681,4.969
Track_525,525,2,0,0,0,0,0,0.500,0.000,0.500,0.075,525,35.539,47.702,0,0.150,0.150,0.150,0.150,NaN,3282.257,4152.856,2411.657,4152.856,870.600
Track_526,526,2,0,0,0,0,0,0.500,0.000,0.500,0.260,526,50.938,8.274,0,0.520,0.520,0.520,0.520,NaN,2692.238,2838.701,2545.775,2838.701,146.463
Track_527,527,2,0,0,0,0,0,0.500,0.000,0.500,0.123,527,42.565,5.902,0,0.246,0.246,0.246,0.246,NaN,3469.531,3607.260,3331.802,3607.260,137.729
Track_528,528,2,0,0,0,0,0,0.500,0.000,0.500,0.098,528,24.897,7.279,0,0.196,0.196,0.196,0.196,NaN,3902.004,4128.888,3675.120,4128.888,226.884
Track_530,530,2,0,0,0,0,0,0.500,0.000,0.500,0.178,530,11.910,10.913,0,0.356,0.356,0.356,0.356,NaN,2706.448,3219.008,2193.889,3219.008,512.559
Track_531,531,2,0,0,0,0,0,0.500,0.000,0.500,0.079,531,36.276,11.099,0,0.158,0.158,0.158,0.158,NaN,3380.880,3467.394,3294.366,3467.394,86.514
Track_532,532,2,0,0,0,0,0,0.500,0.000,0.500,0.214,532,36.326,9.366,0,0.427,0.427,0.427,0.427,NaN,3650.898,3734.230,3567.566,3734.230,83.332
Track_533,533,2,0,0,0,0,0,0.500,0.000,0.500,0.107,533,17.091,10.751,0,0.213,0.213,0.213,0.213,NaN,3397.128,3767.448,3026.807,3767.448,370.321
Track_534,534,2,0,0,0,0,0,0.500,0.000,0.500,0.163,534,41.010,10.113,0,0.326,0.326,0.326,0.326,NaN,3217.665,3467.840,2967.490,3467.840,250.175
Track_535,535,2,0,0,0,0,0,0.500,0.000,0.500,0.264,535,33.114,4.507,0,0.527,0.527,0.527,0.527,NaN,2701.072,3335.640,2066.504,3335.640,634.568
Track_536,536,2,0,0,0,0,0,0.500,0.000,0.500,0.114,536,48.999,23.711,0,0.228,0.228,0.228,0.228,NaN,4234.524,4671.533,3797.514,4671.533,437.009
Track_537,537,2,0,0,0,0,0,0.500,0.000,0.500,0.312,537,19.014,24.768,0,0.624,0.624,0.624,0.624,NaN,4007.677,4045.628,3969.726,4045.628,37.951
Track_538,538,2,0,0,0,0,0,0.500,0.000,0.500,0.100,538,21.925,24.549,0,0.200,0.200,0.200,0.200,NaN,3961.184,4111.336,3811.032,4111.336,150.152
Track_540,540,2,0,0,0,0,0,0.500,0.000,0.500,0.108,540,55.188,21.762,0,0.216,0.216,0.216,0.216,NaN,3888.396,4692.345,3084.447,4692.345,803.949
Track_542,542,2,0,0,0,0,0,0.500,0.000,0.500,0.250,542,28.201,25.439,0,0.500,0.500,0.500,0.500,NaN,3028.992,3252.643,2805.342,3252.643,223.651
Track_543,543,2,0,0,0,0,0,0.500,0.000,0.500,0.104,543,33.060,26.069,0,0.208,0.208,0.208,0.208,NaN,3766.239,4088.301,3444.176,4088.301,322.062
Track_544,544,2,0,0,0,0,0,0.500,0.000,0.500,0.120,544,50.996,26.169,0,0.240,0.240,0.240,0.240,NaN,3760.789,3993.314,3528.265,3993.314,232.525
Track_545,545,2,0,0,0,0,0,0.500,0.000,0.500,0.134,545,54.366,25.522,0,0.268,0.268,0.268,0.268,NaN,3549.682,3767.478,3331.887,3767.478,217.795
Track_546,546,2,0,0,0,0,0,0.500,0.000,0.500,0.265,546,15.115,19.165,0,0.529,0.529,0.529,0.529,NaN,3537.551,3640.512,3434.591,3640.512,102.961
Track_547,547,2,0,0,0,0,0,0.500,0.000,0.500,0.072,547,4.426,18.251,0,0.144,0.144,0.144,0.144,NaN,2848.410,3628.273,2068.548,3628.273,779.862
Track_550,550,2,0,0,0,0,0,0.500,0.000,0.500,0.220,550,33.673,36.651,0,0.440,0.440,0.440,0.440,NaN,3443.103,4080.501,2805.704,4080.501,637.398
Track_551,551,2,0,0,0,0,0,0.500,0.000,0.500,0.124,551,25.756,43.621,0,0.248,0.248,0.248,0.248,NaN,4147.193,4190.866,4103.521,4190.866,43.673
Track_552,552,2,0,0,0,0,0,0.500,0.000,0.500,0.061,552,44.096,43.109,0,0.122,0.122,0.122,0.122,NaN,4086.056,4330.833,3841.280,4330.833,244.777
Track_553,553,2,0,0,0,0,0,0.500,0.000,0.500,0.123,553,23.982,30.411,0,0.245,0.245,0.245,0.245,NaN,4223.583,4272.419,4174.746,4272.419,48.836
Track_554,554,2,0,0,0,0,0,0.500,0.000,0.500,0.167,554,49.062,29.311,0,0.333,0.333,0.333,0.333,NaN,4400.666,5069.800,3731.532,5069.800,669.134
Track_556,556,2,0,0,0,0,0,0.500,0.000,0.500,0.171,556,46.118,33.045,0,0.343,0.343,0.343,0.343,NaN,4130.334,4280.695,3979.972,4280.695,150.362
